seed,step,n_live,mse
8,51,197,0.05715613067150116
8,52,197,0.051548849791288376
8,53,197,0.05055832117795944
8,54,197,0.05808653682470322
8,55,196,0.0458964928984642
8,56,196,0.057263005524873734
8,57,195,0.05946926400065422
8,58,195,0.06828358769416809
8,59,195,0.04282776638865471
8,60,195,0.056515347212553024
8,61,195,0.05111950635910034
8,62,195,0.07572216540575027
8,63,195,0.06366343051195145
8,64,194,0.06058574840426445
8,65,193,0.05248771607875824
8,66,193,0.06465209275484085
8,67,193,0.06158597394824028
8,68,192,0.05577714741230011
8,69,192,0.06029527261853218
8,70,192,0.04056467488408089
8,71,192,0.05827765539288521
8,72,191,0.05975523591041565
8,73,191,0.0734080970287323
8,74,191,0.0632479190826416
8,75,191,0.06535535305738449
8,76,191,0.0751286968588829
8,77,190,0.07188566774129868
8,78,189,0.06691347807645798
8,79,187,0.05294068530201912
8,80,187,0.0652393102645874
8,81,187,0.07451523840427399
8,82,187,0.06977898627519608
8,83,187,0.08029547333717346
8,84,186,0.057938821613788605
8,85,185,0.051568612456321716
8,86,185,0.05392806977033615
8,87,185,0.07085399329662323
8,88,185,0.0729672834277153
8,89,185,0.08069340139627457
8,90,184,0.07267629355192184
8,91,183,0.05932404473423958
8,92,182,0.07272887974977493
8,93,181,0.07774224877357483
8,94,180,0.062382522970438004
8,95,180,0.06683553755283356
8,96,180,0.05901973694562912
8,97,180,0.07148251682519913
8,98,178,0.0783313661813736
8,99,178,0.07998870313167572
8,100,177,0.05606557056307793
8,101,177,0.052749454975128174
8,102,176,0.07050791382789612
8,103,176,0.08863417059183121
8,104,176,0.08237123489379883
8,105,176,0.07980098575353622
8,106,174,0.07539547234773636
8,107,174,0.07677488029003143
8,108,174,0.08184172213077545
8,109,174,0.10104011744260788
9,0,200,0.03318297490477562
9,1,200,0.03645164892077446
9,2,200,0.03417503461241722
9,3,200,0.033966314047575
9,4,200,0.03623182326555252
9,5,200,0.05639796331524849
9,6,200,0.05531010776758194
9,7,200,0.0630122721195221
9,8,200,0.05757914483547211
9,9,200,0.0542532317340374
9,10,200,0.08200161159038544
9,11,200,0.09346424043178558
9,12,200,0.08961046487092972
9,13,200,0.10095971822738647
9,14,200,0.11102132499217987
9,15,200,0.09747647494077682
9,16,199,0.11516613513231277
9,17,199,0.10206633806228638
9,18,199,0.09456609934568405
9,19,199,0.10190308094024658
9,20,198,0.1335597038269043
9,21,198,0.10216134786605835
9,22,198,0.11251286417245865
9,23,198,0.11646592617034912
9,24,198,0.11989978700876236
9,25,197,0.11592580378055573
9,26,197,0.12615525722503662
9,27,195,0.14099641144275665
9,28,194,0.12775206565856934
9,29,192,0.11581554263830185
9,30,192,0.12580245733261108
9,31,190,0.11163727939128876
9,32,188,0.08991297334432602
9,33,187,0.08523958176374435
9,34,185,0.07629537582397461
9,35,183,0.06798239797353745
9,36,181,0.1037505641579628
9,37,180,0.09280014038085938
9,38,178,0.06509211659431458
9,39,178,0.07158853858709335
9,40,176,0.07644433528184891
9,41,176,0.06936421990394592
9,42,175,0.07681335508823395
9,43,174,0.07579641044139862
9,44,171,0.0750560462474823
9,45,171,0.05532040446996689
9,46,169,0.08034840226173401
9,47,168,0.07940822839736938
9,48,167,0.06684241443872452
9,49,167,0.049103930592536926
9,50,166,0.041981201618909836
9,51,165,0.05609840527176857
9,52,165,0.06082058697938919
9,53,163,0.06001630425453186
9,54,163,0.058350346982479095
9,55,162,0.046677231788635254
9,56,162,0.05441616103053093
9,57,161,0.06895192712545395
9,58,161,0.06899724900722504
9,59,160,0.07063213735818863
9,60,160,0.05907301977276802
9,61,160,0.06240363046526909
9,62,159,0.06997119635343552
9,63,158,0.064781554043293
9,64,158,0.05762661620974541
9,65,156,0.06093106046319008
9,66,154,0.06050604581832886
9,67,153,0.04471660405397415
9,68,153,0.05635454133152962
9,69,153,0.07026010751724243
9,70,152,0.061740510165691376
9,71,152,0.052515603601932526
9,72,151,0.060200609266757965
9,73,150,0.0586753711104393
9,74,149,0.07550478726625443
9,75,148,0.0604654923081398
9,76,148,0.06180988624691963
9,77,148,0.0760536715388298
9,78,148,0.07603976875543594
9,79,146,0.059308093041181564
9,80,146,0.039886295795440674
9,81,146,0.04644192010164261
9,82,145,0.06460651010274887
9,83,145,0.05970744416117668
9,84,144,0.05336166173219681
9,85,144,0.07186354696750641
9,86,144,0.060783904045820236
9,87,144,0.06727687269449234
9,88,144,0.058919284492731094
9,89,144,0.05507456138730049
9,90,144,0.06603222340345383
9,91,144,0.089436836540699
9,92,142,0.09108143299818039
9,93,140,0.0646650493144989
9,94,140,0.08352202922105789
9,95,137,0.06155678257346153
9,96,137,0.06994692236185074
9,97,136,0.056070078164339066
9,98,136,0.07209485024213791
9,99,136,0.06341971457004547
9,100,134,0.05533795431256294
9,101,134,0.06726102530956268
9,102,134,0.06988542526960373
9,103,134,0.07128054648637772
9,104,134,0.07029224932193756
9,105,133,0.06705594062805176
9,106,133,0.07151874899864197
9,107,133,0.06989890336990356
9,108,133,0.07807551324367523
9,109,132,0.09399145096540451
